"ID","NAME","ADDRESS","PHONE","ZIPCODE","STATE","REVIEWCOUNT","RATING","AUTHOR","DATE","REVIEW","LABEL"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Despo V.","12/12/2022","I have no idea because I don't think I got anything from Missy So what should I write I hope I can just post this because I have no idea with Missy was what kind of food what kind of item","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Luminous L.","4/23/2021","I have been harassed while walking home by some of the clientele here. Misi will never have my business because I never want to be around macho mean people.","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Sabrina K.","11/3/2019","Terrible, terrible attitude from the front staff to the waiters. Unbelievable rudeness.","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Judy M.","6/11/2019","mediocre food. Overpriced, very noisy. I would not come here again.","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Tony Y.","5/8/2024","I recently dined at Misi, after having it recommended by a friend. While the food was decent overall, there were a few areas that left me somewhat disappointed.Let's start with the positives. The menu offered a variety of Italian dishes, and I appreciated the emphasis on fresh, seasonal ingredients. I opted for the Tortellini and lamb chitarra, and while it was flavorful, I couldn't help but notice that it was a tad too salty for my liking. Nonetheless, the presentation was commendable, and it was evident that the chefs took pride in their craft.The staff was courteous and attentive, ensuring that our orders were promptly taken and that we had everything we needed throughout the meal. One aspect that detracted from the overall experience was the atmosphere. The restaurant was bustling with activity, which contributed to a lively ambiance, but unfortunately, it also made it incredibly loud. Conversations were drowned out by the din of other patrons, making it challenging to enjoy a quiet meal.In conclusion, Misi offers good Italian fare with some room for improvement. While the food and service were satisfactory, the noisy atmosphere detracted from the dining experience.","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Johnathan A.","9/12/2023","I enjoyed my time in Misi. Ambiance was nice. Reservation was hard to get. I got ricotta crostini, sheep's milk ricotta, fettucine. My favorite was ricotta crostini. Pasta was okay. I had too high expectations and thought it would be better after reading high rated reviews.","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Karla H.","12/26/2018","Traditional Italian food served in a table-packed dining room. Personally, I think better, more interesting Italian exists elsewhere in Misi, but this seems to be a favorite among friends.","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Paige B.","12/4/2018","I personally like Lilia a little better (owned by the same people) primarily because I think the appetizers are better and more varied there. However they have the same amazing pasta with more options. Definitely one of the best pasta places in NY.","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Gleen H.","7/1/2024","Really great balance of spice and flavors. The menu is a combination of antipasti and pasta and all dishes look and taste delicious. There is a beautiful room for large parties. Wonderful. Please go!","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Gregory F.","3/12/2024","Excellent pastas, excellent atmosphere. One of the better restaurants in Williamsburg","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","T M.","3/19/2024","This review has been removed for violating our Terms of Service","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","A K.","7/9/2023","This review has been removed for violating our Terms of Service","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Max S.","5/19/2020","This review has been removed for violating our Terms of Service","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Kristin S.","1/29/2024","This review has been removed for violating our Terms of Service","FAKE"
"5k_jwjhdFMPUNWhouGNzuA","Misi","329 Kent Ave Brooklyn, NY 11249","+13475663262","11249","NY","805","4.1","Kristin S.","1/29/2024","This review has been removed for violating our Terms of Service","FAKE"
"4DInnPhOyvXFbYpUdO0SMQ","Antidote","66 S 2nd St Brooklyn, NY 11249","+17187822585","11249","NY","526","4.6","Alexander S.","1/19/2024","A cherished go-to for cozy dinners, this spot in Williamsburg remains one of our favorites.","FAKE"
